ID,log2FoldChange,pvalue,padj,AD2N1,AD2N2,AD2N3,AD2N4,AGN1,AGN2,AGN3,AGN4,Gene.name
ENSG00000068885,-0.922324614,1.88E-06,2.95E-05,663.2447558,718.4519973,407.0371457,704.8384247,1204.130273,1183.629409,1251.089866,1090.809576,IFT80
ENSG00000068903,0.042606886,0.736290264,0.822672132,2219.519852,2428.669199,2585.042926,2471.464296,2365.290772,2001.455387,2560.536624,2496.237826,SIRT2
ENSG00000068912,-0.343390869,0.015693656,0.04971619,4309.524193,4227.311262,3551.458605,4050.556037,4488.388268,4776.371576,6121.330858,5092.088462,ERLEC1
ENSG00000068971,0.539961974,0.000265376,0.002065699,2857.69709,2495.992673,3174.175636,2624.571872,2111.378467,2159.663278,1655.492891,1741.744766,PPP2R5B
ENSG00000069011,-0.286106202,0.031989104,0.084999467,416.7474922,404.9456712,509.3915157,480.1598523,585.9514711,547.4495286,541.5929125,532.5833371,PITX1
ENSG00000069020,-0.16731795,0.570437984,0.691829068,937.9429775,979.707269,674.8247416,1144.229988,1441.440619,1371.972137,571.2832612,811.6964564,MAST4
ENSG00000069248,-0.494775694,0.00057359,0.003837212,2012.712826,2148.322196,1826.906487,2167.061069,2457.089835,2599.129643,3214.748101,3223.115455,NUP133
ENSG00000069275,-0.498146594,0.001486323,0.008145167,14923.52925,14021.36947,10991.1931,14862.30637,16452.54072,18121.91872,21092.43324,21733.34522,NUCKS1
ENSG00000069329,-0.439166969,0.004933914,0.020594685,6059.028076,6546.454213,5060.590479,6316.366963,6931.805903,7191.343885,9114.937051,9280.757782,VPS35
ENSG00000069345,-0.279541878,0.026549094,0.073643839,3740.282631,3707.815203,3395.546716,3665.522193,3981.540246,3926.736604,4965.454869,4739.991701,DNAJA2
ENSG00000069399,0.592089659,0.00269185,0.012903181,1897.820034,2067.935959,2477.927887,2206.017435,1815.472975,1654.904768,1129.257056,1137.164051,BCL3
ENSG00000069424,0.250979067,0.39846227,0.541190959,580.7308413,614.9547165,712.9100886,732.0172843,803.7301012,737.466414,333.7604716,343.2203728,KCNAB2
ENSG00000069431,-3.049873812,7.66E-12,3.23E-10,7.311359513,3.014483905,7.141002557,3.623847942,46.87611769,40.17978192,40.9522051,43.39567932,ABCC9
ENSG00000069493,-0.122830129,0.861028001,0.909794594,17.75615882,14.06759155,9.521336742,23.55501162,39.06343141,21.76404854,2.047610255,7.890123513,CLEC2D
ENSG00000069509,-0.415372863,0.027935244,0.076596638,439.7260507,410.974639,402.2764774,423.0842472,419.9318876,482.157383,698.235097,636.1412082,FUNDC1
ENSG00000069667,-0.158657775,0.358152459,0.502412261,1371.402149,1290.199111,1022.353533,1541.947299,1276.397621,1486.651931,1735.349691,1337.375935,RORA
ENSG00000069696,0.994435101,0.060284317,0.135763563,17.75615882,22.1062153,35.70501278,17.21327772,22.46147306,11.71910306,6.142830765,5.917592635,DRD4
ENSG00000069702,-0.409774971,0.048264748,0.11539834,14998.7318,19887.55515,12102.80917,20964.86631,26707.66805,24137.16691,20682.91119,18749.89226,TGFBR3
ENSG00000069849,-0.432120955,0.038495268,0.097869848,4420.239065,4867.386678,5001.082124,4688.353275,4688.588354,5011.590715,7239.326057,8665.328148,ATP1B3
ENSG00000069869,0.338844911,0.022822734,0.06580217,2266.521449,2156.36082,1723.36195,2277.588431,1408.236702,1667.46095,1813.158881,1773.30526,NEDD4
ENSG00000069943,-0.414319974,0.017527617,0.054034421,370.7903753,336.6173693,267.7875959,383.2219199,397.4704145,408.4944495,489.378851,517.7893556,PIGB
ENSG00000069956,0.216751436,0.163831466,0.285099753,3135.528751,2570.349943,2336.298003,2647.220922,1927.78034,2204.028454,2694.655096,2372.954647,MAPK6
ENSG00000069966,0.527780925,0.000862804,0.005343457,991.2114539,1144.499056,1269.908288,1244.791768,738.2988536,674.6855047,915.281784,898.4878151,GNB5
ENSG00000069974,-0.375450669,0.026255499,0.073031832,553.5743631,666.2009429,451.0733282,568.0381649,641.6168608,711.5169715,692.0922662,861.0097284,RAB27A
ENSG00000069998,0.474688971,0.022842264,0.065832273,2813.828932,2348.282962,3371.743374,2250.409572,1623.085575,1536.876658,2518.560614,2082.006342,HDHD5
ENSG00000070010,0.01306207,0.952723046,0.970925999,2658.201423,2449.770586,3002.791575,2269.434774,1901.412524,1931.977847,3235.224203,3218.184128,UFD1
ENSG00000070018,0.323646533,0.039672043,0.099997959,2006.445946,1751.415149,1617.437079,1920.639409,1562.537256,1741.123883,1280.780215,1244.666984,LRP6
ENSG00000070047,0.799047005,0.000863319,0.005343635,4609.289933,4590.054159,5664.005195,4836.93104,3663.17328,3600.275876,1749.682963,2307.861128,PHRF1
ENSG00000070061,-0.061380661,0.531212151,0.65961573,3033.169718,2969.266646,2732.623645,3048.562081,3149.489157,3178.388165,2876.892408,3091.942152,ELP1
ENSG00000070081,-0.076182172,0.583404994,0.702516847,6059.028076,5386.882737,4354.821393,5552.641009,5244.265666,6086.399882,5826.474981,5355.421335,NUCB2
ENSG00000070087,0.491992007,0.023567036,0.067406319,11282.47221,11532.41059,10784.10403,11358.95137,5763.809304,6085.562803,11138.99979,8979.946823,PFN2
ENSG00000070159,5.553421135,9.92E-31,2.28E-28,127.4265515,140.6759155,111.8757067,155.8254615,0,2.51123637,5.119025638,3.945061757,PTPN3
ENSG00000070214,-1.468114087,5.51E-12,2.38E-10,3210.731306,3898.732517,2550.52808,4177.390715,7563.656906,8050.186723,10858.47718,11815.45996,SLC44A1
ENSG00000070269,-0.270929429,0.048586009,0.115964132,717.5577122,680.2685345,587.9425438,761.9140298,865.2550056,908.2304871,771.9490662,771.2595734,TMEM260
ENSG00000070366,0.402174846,0.085599622,0.175811603,2262.343529,2033.771808,2411.27853,2284.836127,2312.555139,2044.983484,1103.661928,1342.307263,SMG6
ENSG00000070367,-0.566329834,0.001902704,0.00985737,3527.208725,3460.627522,2692.157964,3540.499439,3778.410403,4356.995102,5615.571125,5827.84248,EXOC5
ENSG00000070371,0.515181565,0.00040864,0.002944397,996.4338536,830.9927297,1083.052054,809.930015,704.1183511,618.6012258,616.3306868,662.7703751,CLTCL1
ENSG00000070404,1.005578367,0.001879549,0.009756834,1072.680889,706.3940616,1487.708866,688.531109,677.7505349,537.4045832,499.6169023,254.4564833,FSTL3
ENSG00000070413,0.190714653,0.304314115,0.447504197,6822.542905,7077.00338,8057.431218,7239.542226,8016.79271,7282.585473,4747.384377,5532.949114,DGCR2
ENSG00000070423,0.58209086,9.16E-05,0.000873183,2674.913102,2463.838178,3514.563425,2504.078928,1866.255435,1901.843011,1782.444727,1900.533501,RNF126
ENSG00000070444,0.51125803,0.048187616,0.115283286,2082.692981,2015.684904,2302.973325,2180.650499,2074.268208,1922.769981,895.8294866,1127.301397,MNT
ENSG00000070476,0.578998759,0.000827093,0.005165673,900.3417,834.0072136,892.6253196,822.6134828,639.6636893,715.7023654,465.831333,486.2288615,ZXDC
ENSG00000070495,0.889461055,1.04E-08,2.63E-07,1818.439559,1482.121253,2104.21542,1493.931314,993.1877435,915.7641962,859.9963072,953.7186797,JMJD6
ENSG00000070501,-0.723704569,0.004351928,0.018695649,239.1859041,277.3325192,230.892416,222.8666484,276.3737772,284.6067886,534.4262766,507.9267012,POLB
ENSG00000070540,0.039995871,0.74471504,0.829313395,2013.757306,2020.709044,1880.464007,2016.67138,2087.940409,2136.225072,1705.659343,1784.154179,WIPI1
ENSG00000070601,-0.43405915,0.115332224,0.219287484,62.66879582,61.29450606,78.55102812,77.91273075,83.00979174,116.3539518,59.3806974,119.3381181,FRMPD1
ENSG00000070610,0.819825648,7.30E-05,0.000718675,1655.50069,1503.22264,1897.126346,1483.05977,1121.120481,1152.657494,720.7588098,708.1385853,GBA2
ENSG00000070614,0.514691241,0.050351855,0.11902874,37465.4951,33305.02301,39639.70519,36184.1217,35848.511,33160.87626,16705.42827,16891.76818,NDST1
ENSG00000070669,1.292430428,0.000319996,0.002410944,4026.470132,1602.700609,3178.936305,1600.834828,742.2051967,780.1574322,1786.539948,940.8972289,ASNS
ENSG00000070718,0.025076465,0.859911435,0.908952386,385.4130943,447.1484458,366.5714646,388.6576918,375.9855273,441.9776011,388.0221433,354.0692927,AP3M2
ENSG00000070731,-0.981244757,0.111101731,0.213307139,11.48927923,11.05310765,4.760668371,6.341733898,5.859514711,28.46067886,10.23805128,21.69783966,ST6GALNAC2
ENSG00000070756,-0.150978919,0.245347831,0.382360925,55710.47053,56700.43259,56817.38684,58786.06131,72681.42047,67469.38755,59903.86182,53114.33896,PABPC1
ENSG00000070759,0.197973291,0.243569349,0.380367177,188.0063875,166.8014427,183.2857323,172.1327772,136.7220099,159.8820489,182.2373127,140.0496924,TESK2
ENSG00000070761,-0.109766898,0.503816701,0.635972559,1649.23381,1746.391009,1759.066963,1605.364638,1488.316737,1567.011495,2257.490306,1982.393533,CFAP20
ENSG00000070770,0.098229475,0.43042582,0.571185589,2891.120447,2771.315536,2495.780394,2940.752605,2741.276299,2861.135304,2298.442511,2467.636129,CSNK2A2
ENSG00000070778,0.64893435,0.00583629,0.023485526,3103.149873,2825.576247,3243.205328,2994.204362,2554.748414,2466.871194,1297.161097,1438.961276,PTPN21
ENSG00000070785,-0.178141378,0.268056915,0.407689662,1571.942295,1831.801386,1736.453788,1666.064091,1700.235852,1575.382283,2069.110163,2357.1744,EIF2B3
ENSG00000070808,-1.284414008,5.28E-05,0.000551711,16.71167889,23.11104327,29.75417732,29.89674552,73.24393388,71.15169715,49.14264612,48.32700652,CAMK2A
ENSG00000070814,0.894924375,0.010944934,0.037968076,3962.756856,3496.801329,4206.050506,3678.205661,3064.526194,3047.803874,862.0439174,1276.227478,TCOF1
ENSG00000070831,-0.733428631,0.005446994,0.022257063,11170.71286,11593.7051,9151.194776,11017.40371,11395.77953,12176.98516,25137.4873,22671.28365,CDC42
ENSG00000070882,-0.904095039,1.05E-10,3.75E-09,3308.912419,3676.665536,2687.397296,3777.861479,5933.73523,6510.798828,6401.853463,6329.851588,OSBPL3
ENSG00000070950,-0.099065604,0.487041771,0.621410254,708.1573928,769.6982236,670.0640732,661.3522494,653.3358903,687.2416866,853.8534764,815.6415182,RAD18
ENSG00000070961,-0.342884412,0.069354074,0.150695513,3353.825056,3342.057822,2488.639391,3721.691836,4754.996188,4599.747951,3092.91529,3922.377651,ATP2B1
ENSG00000071051,-0.062477068,0.629571958,0.741097998,1896.775554,1818.738622,2373.193183,1920.639409,2174.856543,2062.562138,1948.301158,2175.701559,NCK2
ENSG00000071054,0.806468994,0.000321064,0.00241634,16957.13167,15869.2481,14994.9152,16604.47127,11325.46535,12029.65929,5994.379022,7486.740949,MAP4K4
ENSG00000071082,-0.381495327,0.119120931,0.224712461,26663.48366,25582.92007,29256.68748,24003.46281,25839.48329,22059.53735,48148.53134,41395.53301,RPL31
ENSG00000071127,0.281600355,0.065122911,0.143907781,42020.47208,40508.63471,54204.97007,41628.04727,33221.49524,32582.45482,39485.09235,41444.84628,WDR1
ENSG00000071189,-0.334708909,0.050101563,0.118594839,1429.893025,1508.24678,1019.973199,1484.871694,1495.152837,1639.000271,1990.277168,1742.731031,SNX13
ENSG00000071205,-0.130406697,0.233220019,0.368602188,1787.105161,1686.101331,1924.500189,1713.174115,2055.713078,2033.264381,1783.468532,1908.423625,ARHGAP10
ENSG00000071242,-0.24484334,0.362863965,0.506518198,17776.00394,17025.80509,17524.02027,17738.73568,29371.79407,26944.72917,14351.70028,12354.94716,RPS6KA2
ENSG00000071243,-0.194343356,0.250963652,0.388873781,412.5695725,486.3367366,342.7681227,404.0590455,383.7982136,473.7865951,513.950174,512.8580284,ING3
ENSG00000071246,0.826128908,0.001365757,0.007668931,492.9945271,534.5684791,455.8339965,592.4991385,373.0557699,395.9382677,209.8800512,191.3354952,VASH1
ENSG00000071282,1.790936176,2.46E-22,2.86E-20,4823.408319,3937.920807,5281.961558,4411.128907,1359.407413,1361.927191,1639.112009,972.457723,LMCD1
ENSG00000071462,-0.075915167,0.673145328,0.775448978,2605.977426,2635.663761,2837.358349,2577.461849,2205.130703,2302.803751,3488.10407,3236.923171,BUD23
ENSG00000071537,-0.113197097,0.343185935,0.487587287,10035.36317,9098.717252,8119.319907,9232.658594,9084.200973,9548.557757,10909.66744,9923.802849,SEL1L
ENSG00000071539,-0.078841474,0.715613066,0.807573282,1770.393482,1636.86476,1640.050254,1538.323451,1177.762457,1563.66318,1748.659158,2465.663598,TRIP13
ENSG00000071553,0.667464597,5.37E-05,0.00055758,8398.66312,7544.248385,10090.23661,7972.465472,6358.550047,5778.354887,4406.457269,4865.247411,ATP6AP1
ENSG00000071564,0.648565904,0.006194621,0.024583004,6791.208507,6388.696222,8214.533274,6523.832257,5672.986826,5754.079602,2923.987444,3456.860364,TCF3
ENSG00000071575,1.38349829,4.60E-18,3.64E-16,1538.518937,1145.503884,1417.489008,1319.080651,439.4636033,477.9719891,587.6641432,573.0202201,TRIB2
ENSG00000071626,0.340981942,0.009219717,0.033197608,4870.409915,5067.347444,5805.635079,4811.564105,4334.087714,4471.674896,3528.03247,3891.803423,DAZAP1
ENSG00000071655,0.568927136,0.002012774,0.01028031,7460.720143,6544.444557,9585.605765,6693.247149,6019.67478,5557.366087,4063.482551,4772.53846,MBD3
ENSG00000071794,-0.023743024,0.861603856,0.910161048,2253.98769,2406.562984,1766.207966,2361.842896,2167.043857,2359.725109,2151.014573,2258.547856,HLTF
ENSG00000071859,0.526741521,0.000172435,0.001465697,6053.805677,5526.553825,7571.843044,5421.276521,4380.963832,4238.129914,4205.791464,4230.092469,FAM50A
ENSG00000071889,0.422777276,0.002830076,0.013428078,2848.29677,2619.586513,3482.428914,2588.333392,2106.495539,1967.135156,2344.513742,2188.523009,FAM3A
ENSG00000071894,0.470036576,0.014373688,0.046607462,5997.40376,5578.804879,7536.138032,5870.633666,5403.449149,5321.309868,3428.723372,3880.954503,CPSF1
ENSG00000071967,-0.840440679,8.16E-06,0.000110157,19106.67137,22861.84593,14310.56912,24877.71612,32943.16829,33745.15726,39311.04548,39324.37559,CYBRD1
ENSG00000071994,-0.536111464,0.004045613,0.017729535,1854.996356,2128.225637,1794.771976,2085.524491,2332.086855,2227.46666,3488.10407,3357.247555,PDCD2
ENSG00000072041,-0.093143397,0.801269071,0.868454165,56.40191624,125.603496,54.74768627,174.8506632,103.5180932,94.58990327,133.0946666,109.4754637,SLC6A15
ENSG00000072042,0.145257342,0.370549098,0.513906109,2990.346041,2644.707212,2800.463169,2503.172966,2098.682852,2060.887981,2848.225865,2883.840144,RDH11
ENSG00000072062,0.124531472,0.404045453,0.546532421,6077.828715,5644.118697,5606.877174,6138.798414,6094.871885,6170.107761,4356.290818,4904.698029,PRKACA
ENSG00000072071,0.526984522,0.077247504,0.163166654,1289.932714,1415.802607,1416.29884,1544.665185,1460.972335,1278.219312,523.1644202,669.6742332,ADGRL1
ENSG00000072110,0.708606989,0.000447584,0.003152123,42742.20771,32355.46058,52656.56269,34761.76138,26446.91965,29399.88126,19085.77519,24510.66869,ACTN1
ENSG00000072121,0.630848368,0.000274246,0.00211917,1882.152835,1826.777246,1895.936179,1845.444564,1493.199665,1335.977749,907.091343,1074.043063,ZFYVE26
ENSG00000072133,-0.443613735,0.01659888,0.05188578,104.447993,90.43451714,95.21336742,110.5273622,131.839081,156.5337337,135.1422768,121.310649,RPS6KA6
ENSG00000072134,0.481567978,0.000760481,0.004848711,2990.346041,3076.783239,3230.11349,3139.15828,2502.012782,2523.792552,1817.254101,2062.281033,EPN2
ENSG00000072135,0.381363607,0.01529396,0.048746238,1258.598316,1219.861153,1283.000126,1175.032695,1127.956582,1058.067591,796.5203892,805.7788638,PTPN18
ENSG00000072163,0.326780537,0.07449551,0.158882552,3233.709864,2792.416924,4507.16278,3053.997853,2998.11836,2778.264504,2784.749947,2270.383041,LIMS2
ENSG00000072195,0.476658844,0.220648893,0.354478891,1559.408536,1908.168312,2016.143055,1960.501737,2165.090686,1974.668866,540.5691074,668.6879677,SPEG
ENSG00000072201,-0.024931755,0.881188394,0.923484508,427.1922915,482.3174247,352.2894595,491.0313961,411.1426155,447.8371526,522.1406151,404.3688301,LNX1
ENSG00000072210,-0.616898688,0.000574997,0.003845008,2741.759817,3274.734348,2113.736757,3571.302147,4507.919984,4065.691683,4636.813423,4739.005435,ALDH3A2
ENSG00000072274,0.291812182,0.120772941,0.226886408,11043.2863,8763.104711,9491.582565,8996.202516,6414.215437,6744.343811,10630.16864,7493.644807,TFRC
ENSG00000072310,-0.054945324,0.803962792,0.870562612,2752.204617,3034.580464,3650.242474,3078.458827,4294.047697,3681.472518,2109.038563,2915.400638,SREBF1
ENSG00000072364,0.318392458,0.137418563,0.249452535,6740.028991,6128.445778,4893.967086,6687.811377,5897.601556,6186.012258,3603.794049,3920.405121,AFF4
ENSG00000072401,-0.688729311,2.49E-05,0.000290603,691.4457139,804.8672025,690.2969138,893.2785177,1049.829719,1124.196815,1439.470009,1354.142448,UBE2D1
ENSG00000072415,-0.390665297,0.000749516,0.004790332,1818.439559,1714.236514,1538.886051,1783.839149,2104.542367,2133.713836,2456.108501,2296.025942,MPP5
ENSG00000072422,-0.25016167,0.026359914,0.073275767,2387.681121,2048.844227,2407.708029,2219.606864,2796.941689,2726.365619,2805.22605,2449.883351,RHOBTB1
ENSG00000072501,0.473325085,0.003156532,0.014631985,4840.119997,3966.05599,4859.45224,4223.594776,3274.492138,3640.455658,2473.513188,3495.324716,SMC1A
ENSG00000072506,0.171902078,0.443248269,0.582700458,1642.96693,1453.98607,2175.625446,1265.628894,1163.11367,1163.539518,1715.897394,1760.483809,HSD17B10
ENSG00000072518,0.563919928,0.034226881,0.089509895,2180.874095,2067.935959,2324.396332,2149.847792,2012.743303,1953.741896,864.0915277,1069.111736,MARK2
ENSG00000072571,-0.354803991,0.083928727,0.173364075,1085.214648,1251.01082,740.2839317,1057.257637,1081.080464,1469.910355,1145.637938,1590.846153,HMMR
ENSG00000072609,1.49112475,4.82E-14,2.59E-12,1070.591929,1069.136958,1360.360987,885.1248598,480.4802063,426.9101829,335.8080818,315.6049405,CHFR
ENSG00000072682,0.755859922,0.011634482,0.039812722,22818.75304,14998.06225,28068.90072,15220.16136,9016.816554,8360.742954,19334.55983,11318.38218,P4HA2
ENSG00000072736,0.246231821,0.13383839,0.244458476,930.631618,726.490621,722.4314253,803.5882811,735.3690962,746.6742806,531.3548612,669.6742332,NFATC3
ENSG00000072756,-0.74002491,1.36E-05,0.00017102,543.1295638,583.8050495,453.4536624,481.9717763,697.2822506,798.5731656,1033.019374,917.2268584,TRNT1
ENSG00000072778,0.156875781,0.215481964,0.348113204,19475.37278,18561.18223,21307.56146,18063.97603,15743.53944,15687.6936,18884.08558,19116.78301,ACADVL
ENSG00000072786,0.331147508,0.177913443,0.302549929,3562.721043,3533.979964,3815.675699,3510.602694,3857.513851,3591.905088,1700.540317,2313.77872,STK10
ENSG00000072803,-0.001361333,0.988096274,0.992165736,3789.373187,3859.544226,3782.351021,4216.34708,3848.724579,3971.938858,3916.054613,3927.308979,FBXW11
ENSG00000072818,-0.020497648,0.927281273,0.954257842,120.115192,109.5262485,154.7217221,113.2452482,152.3473825,92.0786669,124.9042256,135.1183652,ACAP1
ENSG00000072832,0.43548425,0.298836743,0.441902506,1237.708718,1429.870199,1233.013108,1499.367086,1558.630913,1624.769931,356.2841844,452.6958366,CRMP1
ENSG00000072840,0.27782447,0.502486494,0.634898476,5936.823924,5987.769862,5323.617406,7049.290209,8266.798671,7665.13048,1835.682594,2273.341837,EVC
ENSG00000072849,-0.672999725,0.002967527,0.013902189,1296.199594,1233.928745,967.6058464,1250.22754,1344.758626,1469.910355,2496.036901,2261.506652,DERL2
ENSG00000072864,0.470763706,0.028501459,0.077826951,2347.990884,2508.050609,2381.524353,2506.796814,2232.475105,2204.028454,1263.375527,1330.472077,NDE1
